	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
R09106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09107	872	872	10713	10713	17110	17110	13389	13389	20118	20118	15381	15381	49455	49455	10592	10592	8190	8190	32720	7638	973	7638	973	32720	1035	18093	7404	1035	7404	18093	15719	15719	1011	6972	8546	8546	1011	6972	21952	25038	3221	8451	21952	3221	8451	1364	25038	1364	11666	4714	2586	4714	2586	11666	38508	4081	3193	1968	4081	1968	3193	38508	25085	15163	15163	877	877	31269	2283	2283	13867	31269	3171	13867	32368	26065	32368	7354	29194	26065	7354	29194	3171	10905	10905	1085	1085	1340	422	1340	422	3624	3624	6582	22757	57644	6582	16857	16857	22757	3540	37245	28471	28471	3540	57644	29776	37245	4851	4851	22637	2352	2352	25520	29776	22637	6380	25520	25085	6380	2242	2242	24159	13351	13351	12608	24159	12608	19489	19489	783	783	3780	3780	7929	4833	7929	4833	15038	15038	6660	6660	3079	3079	1953	8639	1953	8639	12468	12468	11324	9023	11324	9023	26761	19435	26761	5946	19435	5946	46894	22550	22550	24365	24365	46894	72130	72130	18141	18141	295408	295408	549140	549140	376237	468989	376237	468989	357157	127196	127196	357157	430407	430407	161885	347471	161885	347471	256205	256205	567241	567241
R09124	38	38	462	462	50	50	203	203	412	412	234	234	225	225	38	38	338	338	40	2	7	2	7	40	6	136	25	6	25	136	38	38	12	3	86	86	12	3	143	806	0	5	143	0	5	12	806	12	16	1	2	1	2	16	237	42	3	18	42	18	3	237	30	151	151	2	2	101	1	1	0	101	37	0	228	44	228	73	395	44	73	395	37	6	6	4	4	37	4	37	4	1	1	20	107	59	20	71	71	107	59	204	486	486	59	59	270	204	1	1	250	0	0	265	270	250	3	265	30	3	11	11	203	44	44	512	203	512	36	36	8	8	3	3	3	3	3	3	71	71	14	14	6	6	9	1	9	1	53	53	58	0	58	0	100	167	100	7	167	7	298	75	75	263	263	298	68	68	88	88	1111	1111	1840	1840	3593	1249	3593	1249	3649	5618	5618	3649	4755	4755	991	1068	991	1068	1691	1691	430	430
R09125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09126	80	80	3	3	8	8	3	3	36	36	9	9	4	4	0	0	2	2	12	750	117	750	117	12	79	14	0	79	0	14	171	171	322	1886	0	0	322	1886	30	3	1623	219	30	1623	219	47	3	47	0	309	41	309	41	0	0	13	958	56	13	56	958	0	1	16	16	13	13	2	65	65	635	2	409	635	1	4	1	0	13	4	0	13	409	94	94	219	219	162	28	162	28	363	363	987	8	10	987	7	7	8	223	5	0	0	223	10	0	5	82	82	1	31	31	7	0	1	584	7	1	584	157	157	4	3	3	2	4	2	3	3	28	28	1806	1806	875	118	875	118	0	0	96	96	54	54	21	1887	21	1887	15	15	0	1705	0	1705	12	4	12	494	4	494	5	0	0	4	4	5	47	47	3	3	68	68	91	91	23	460	23	460	24	21314	21314	24	326	326	10	204	10	204	73	73	291	291
R09127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09129	153	153	39	39	12	12	87	87	152	152	52	52	88	88	6	6	65	65	99	46	308	46	308	99	213	33	18	213	18	33	15	15	586	427	4	4	586	427	14	217	971	216	14	971	216	279	217	279	136	157	250	157	250	136	90	2304	966	485	2304	485	966	90	12	55	55	53	53	133	116	116	1716	133	578	1716	58	54	58	6	132	54	6	132	578	360	360	713	713	724	193	724	193	149	149	235	88	14	235	2	2	88	968	4	49	49	968	14	15	4	366	366	85	148	148	79	15	85	364	79	12	364	311	311	84	37	37	14	84	14	20	20	436	436	1122	1122	515	168	515	168	12	12	1072	1072	157	157	302	505	302	505	11	11	71	4985	71	4985	45	14	45	116	14	116	108	28	28	65	65	108	49	49	32	32	495	495	978	978	1027	1198	1027	1198	190	675	675	190	754	754	1225	411	1225	411	930	930	785	785
R09134	4	4	11	11	0	0	1	1	0	0	0	0	2	2	2	2	8	8	0	0	0	0	0	0	0	0	2	0	2	0	15	15	13	0	5	5	13	0	0	1	0	0	0	0	0	4	1	4	10	0	1	0	1	10	815	0	0	0	0	0	0	815	0	0	0	0	0	3	0	0	0	3	1	0	2	1	2	12	0	1	12	0	1	0	0	0	0	0	0	0	0	0	0	0	3	12	0	18	18	3	8	0	0	0	8	12	2	0	0	0	67	0	0	0	2	67	0	0	0	0	0	0	149	0	0	5	149	5	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	438	0	438	0	1	294	1	0	294	0	0	0	0	0	0	0	1	1	0	0	2664	2664	150	150	42	0	42	0	470	21	21	470	1	1	110	740	110	740	1	1	213	213
R09135	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	4	0	0	0	0	3	3	0	0	0	0	0	10	10	0	0	12	14	12	14	0	0	0	0	56	56	14	6	14	6	2	2	0	0
R09136	212	212	3267	3267	5147	5147	6200	6200	6235	6235	2637	2637	6027	6027	18602	18602	3117	3117	7850	101	735	101	735	7850	28	4042	9179	28	9179	4042	10964	10964	83	3585	4666	4666	83	3585	3664	4448	119	270	3664	119	270	102	4448	102	6632	109	60	109	60	6632	9270	163	259	66	163	66	259	9270	40682	2965	2965	95	95	6851	198	198	406	6851	1038	406	6732	5373	6732	2078	4216	5373	2078	4216	1038	1231	1231	80	80	162	168	162	168	260	260	162	4482	19088	162	7773	7773	4482	847	13602	5939	5939	847	19088	3790	13602	107	107	5417	12	12	5892	3790	5417	369	5892	40682	369	88	88	12013	9256	9256	1905	12013	1905	5444	5444	259	259	278	278	89	324	89	324	4337	4337	159	159	57	57	220	488	220	488	4164	4164	2340	186	2340	186	6038	11903	6038	60	11903	60	11924	5219	5219	19045	19045	11924	13730	13730	5321	5321	248024	248024	123927	123927	107664	154833	107664	154833	128477	26230	26230	128477	68036	68036	130969	77759	130969	77759	69865	69865	99113	99113
R09137	52	52	1192	1192	725	725	1372	1372	2234	2234	1226	1226	1885	1885	383	383	1611	1611	1078	127	238	127	238	1078	46	890	338	46	338	890	375	375	2	257	389	389	2	257	436	1091	198	183	436	198	183	11	1091	11	1697	143	32	143	32	1697	1871	23	68	61	23	61	68	1871	663	713	713	90	90	2138	118	118	207	2138	323	207	1190	845	1190	604	2288	845	604	2288	323	236	236	239	239	30	92	30	92	173	173	140	1939	4467	140	706	706	1939	212	1314	1949	1949	212	4467	899	1314	91	91	1199	11	11	1948	899	1199	405	1948	663	405	134	134	1502	1636	1636	819	1502	819	407	407	123	123	163	163	144	353	144	353	365	365	20	20	50	50	97	337	97	337	1921	1921	1532	210	1532	210	848	749	848	108	749	108	5267	1411	1411	865	865	5267	4060	4060	2055	2055	15460	15460	28367	28367	24141	20487	24141	20487	34314	20638	20638	34314	25702	25702	33765	19170	33765	19170	23924	23924	21693	21693
R09138	52	52	1192	1192	725	725	1372	1372	2234	2234	1226	1226	1885	1885	383	383	1611	1611	1078	127	238	127	238	1078	46	890	338	46	338	890	375	375	2	257	389	389	2	257	436	1091	198	183	436	198	183	11	1091	11	1697	143	32	143	32	1697	1871	23	68	61	23	61	68	1871	663	713	713	90	90	2138	118	118	207	2138	323	207	1190	845	1190	604	2288	845	604	2288	323	236	236	239	239	30	92	30	92	173	173	140	1939	4467	140	706	706	1939	212	1314	1949	1949	212	4467	899	1314	91	91	1199	11	11	1948	899	1199	405	1948	663	405	134	134	1502	1636	1636	819	1502	819	407	407	123	123	163	163	144	353	144	353	365	365	20	20	50	50	97	337	97	337	1921	1921	1532	210	1532	210	848	749	848	108	749	108	5267	1411	1411	865	865	5267	4060	4060	2055	2055	15460	15460	28367	28367	24141	20487	24141	20487	34314	20638	20638	34314	25702	25702	33765	19170	33765	19170	23924	23924	21693	21693
R09151	0	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	2	2	0	0	9	0	9	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
R09152	0	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	2	2	0	0	9	0	9	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
R09159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	8	0	8	0	0	0	0
R09186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09188	0	0	107	107	27	27	12	12	48	48	29	29	38	38	1	1	10	10	54	0	0	0	0	54	0	17	9	0	9	17	25	25	0	2	20	20	0	2	23	84	0	0	23	0	0	0	84	0	12	0	0	0	0	12	23	0	0	0	0	0	0	23	13	30	30	0	0	53	0	0	0	53	0	0	92	8	92	6	129	8	6	129	0	0	0	0	0	0	0	0	0	0	0	0	28	54	0	28	28	28	1	38	143	143	1	54	54	38	0	0	42	0	0	78	54	42	0	78	13	0	0	0	172	21	21	63	172	63	20	20	0	0	0	0	0	0	0	0	8	8	0	0	3	3	0	0	0	0	17	17	6	0	6	0	598	18	598	0	18	0	60	15	15	10	10	60	191	191	51	51	791	791	477	477	1200	85	1200	85	481	19	19	481	940	940	122	80	122	80	3113	3113	1344	1344
R09189	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	982	982	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1092	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	768	0	0	4	0	768	0	4	1092	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	35	0	0	0	0	0	0	0	0	4795	4795	0	0	0	0	0	0	0	0
R09190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R09215	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	4	0	0	0	0	3	3	0	0	0	0	0	10	10	0	0	12	14	12	14	0	0	0	0	56	56	14	6	14	6	2	2	0	0
R09217	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	4	0	0	0	0	3	3	0	0	0	0	0	10	10	0	0	12	14	12	14	0	0	0	0	56	56	14	6	14	6	2	2	0	0
R09220	212	212	3267	3267	5147	5147	6200	6200	6235	6235	2637	2637	6027	6027	18602	18602	3117	3117	7850	101	735	101	735	7850	28	4042	9179	28	9179	4042	10964	10964	83	3585	4666	4666	83	3585	3664	4448	119	270	3664	119	270	102	4448	102	6632	109	60	109	60	6632	9270	163	259	66	163	66	259	9270	40682	2965	2965	95	95	6851	198	198	406	6851	1038	406	6732	5373	6732	2078	4216	5373	2078	4216	1038	1231	1231	80	80	162	168	162	168	260	260	162	4482	19088	162	7773	7773	4482	847	13602	5939	5939	847	19088	3790	13602	107	107	5417	12	12	5892	3790	5417	369	5892	40682	369	88	88	12013	9256	9256	1905	12013	1905	5444	5444	259	259	278	278	89	324	89	324	4337	4337	159	159	57	57	220	488	220	488	4164	4164	2340	186	2340	186	6038	11903	6038	60	11903	60	11924	5219	5219	19045	19045	11924	13730	13730	5321	5321	248024	248024	123927	123927	107664	154833	107664	154833	128477	26230	26230	128477	68036	68036	130969	77759	130969	77759	69865	69865	99113	99113
R09221	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	4	0	0	0	0	3	3	0	0	0	0	0	10	10	0	0	12	14	12	14	0	0	0	0	56	56	14	6	14	6	2	2	0	0
R09222	212	212	3267	3267	5147	5147	6200	6200	6235	6235	2637	2637	6027	6027	18602	18602	3117	3117	7850	101	735	101	735	7850	28	4042	9179	28	9179	4042	10964	10964	83	3585	4666	4666	83	3585	3664	4448	119	270	3664	119	270	102	4448	102	6632	109	60	109	60	6632	9270	163	259	66	163	66	259	9270	40682	2965	2965	95	95	6851	198	198	406	6851	1038	406	6732	5373	6732	2078	4216	5373	2078	4216	1038	1231	1231	80	80	162	168	162	168	260	260	162	4482	19088	162	7773	7773	4482	847	13602	5939	5939	847	19088	3790	13602	107	107	5417	12	12	5892	3790	5417	369	5892	40682	369	88	88	12013	9256	9256	1905	12013	1905	5444	5444	259	259	278	278	89	324	89	324	4337	4337	159	159	57	57	220	488	220	488	4164	4164	2340	186	2340	186	6038	11903	6038	60	11903	60	11924	5219	5219	19045	19045	11924	13730	13730	5321	5321	248024	248024	123927	123927	107664	154833	107664	154833	128477	26230	26230	128477	68036	68036	130969	77759	130969	77759	69865	69865	99113	99113
R09223	52	52	1192	1192	725	725	1372	1372	2234	2234	1226	1226	1885	1885	383	383	1611	1611	1078	127	238	127	238	1078	46	890	338	46	338	890	375	375	2	257	389	389	2	257	436	1091	198	183	436	198	183	11	1091	11	1697	143	32	143	32	1697	1871	23	68	61	23	61	68	1871	663	713	713	90	90	2138	118	118	207	2138	323	207	1190	845	1190	604	2288	845	604	2288	323	236	236	239	239	30	92	30	92	173	173	140	1939	4467	140	706	706	1939	212	1314	1949	1949	212	4467	899	1314	91	91	1199	11	11	1948	899	1199	405	1948	663	405	134	134	1502	1636	1636	819	1502	819	407	407	123	123	163	163	144	353	144	353	365	365	20	20	50	50	97	337	97	337	1921	1921	1532	210	1532	210	848	749	848	108	749	108	5267	1411	1411	865	865	5267	4060	4060	2055	2055	15460	15460	28367	28367	24141	20487	24141	20487	34314	20638	20638	34314	25702	25702	33765	19170	33765	19170	23924	23924	21693	21693
R09224	52	52	1192	1192	725	725	1372	1372	2234	2234	1226	1226	1885	1885	383	383	1611	1611	1078	127	238	127	238	1078	46	890	338	46	338	890	375	375	2	257	389	389	2	257	436	1091	198	183	436	198	183	11	1091	11	1697	143	32	143	32	1697	1871	23	68	61	23	61	68	1871	663	713	713	90	90	2138	118	118	207	2138	323	207	1190	845	1190	604	2288	845	604	2288	323	236	236	239	239	30	92	30	92	173	173	140	1939	4467	140	706	706	1939	212	1314	1949	1949	212	4467	899	1314	91	91	1199	11	11	1948	899	1199	405	1948	663	405	134	134	1502	1636	1636	819	1502	819	407	407	123	123	163	163	144	353	144	353	365	365	20	20	50	50	97	337	97	337	1921	1921	1532	210	1532	210	848	749	848	108	749	108	5267	1411	1411	865	865	5267	4060	4060	2055	2055	15460	15460	28367	28367	24141	20487	24141	20487	34314	20638	20638	34314	25702	25702	33765	19170	33765	19170	23924	23924	21693	21693
R09227	0	0	20	20	2	2	34	34	41	41	18	18	17	17	1	1	38	38	18	0	0	0	0	18	0	10	9	0	9	10	2	2	0	0	5	5	0	0	1	43	0	0	1	0	0	0	43	0	4	0	3	0	3	4	14	0	0	0	0	0	0	14	3	8	8	0	0	22	0	0	0	22	1	0	7	54	7	4	81	54	4	81	1	0	0	0	0	0	0	0	0	0	0	0	4	15	0	2	2	4	0	12	42	42	0	15	32	12	0	0	24	0	0	10	32	24	0	10	3	0	0	0	24	0	0	12	24	12	3	3	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	31	31	18	0	18	0	20	1	20	0	1	0	83	25	25	10	10	83	45	45	46	46	248	248	845	845	218	242	218	242	171	173	173	171	109	109	568	614	568	614	223	223	497	497
